Model,New,Old,Diff.
7349,35.4474,48.8892,13.4418
6969,35.4474,48.8892,13.4418
8391,53.1439,66.5945,13.4505
8696,53.1439,66.5945,13.4505
4353,203.9715,190.502,13.4695
4485,203.9715,190.502,13.4695
12830,99.5702,86.094,13.4761
13353,99.5702,86.094,13.4761
9689,112.2507,125.75,13.4992
9687,112.2507,125.75,13.4992
16771,35.1652,48.6802,13.5149
16772,35.1652,48.6802,13.5149
6347,62.3132,48.7943,13.5188
6447,62.3132,48.7943,13.5188
17398,213.7231,200.1609,13.5622
17139,213.7231,200.1609,13.5622
6935,24.969,38.5353,13.5663
13716,166.2531,152.6437,13.6094
13833,166.2531,152.6437,13.6094
10307,48.448,62.141,13.693
10306,48.448,62.141,13.693
11267,115.1956,101.5024,13.6931
11252,115.1956,101.5024,13.6931
4357,174.6046,160.9073,13.6972
4488,174.6046,160.9073,13.6972
8433,109.0943,122.7916,13.6973
8736,109.0943,122.7916,13.6973
10002,55.0681,68.7798,13.7116
9928,55.0681,68.7798,13.7116
16379,144.4841,130.7449,13.7391
16055,144.4841,130.7449,13.7391
14547,20.5089,34.2505,13.7416
13428,165.1437,151.4,13.7437
13106,165.1437,151.4,13.7437
7031,47.0161,60.7605,13.7443
9962,29.3298,43.0929,13.763
9906,29.3298,43.0929,13.763
7971,37.2699,51.0472,13.7773
7689,37.2699,51.0472,13.7773
17586,49.615,63.3941,13.7791
769,2.2742,16.0552,13.7809
13209,117.5663,103.7351,13.8311
13229,117.5663,103.7351,13.8311
7210,42.7509,56.6445,13.8935
12969,188.9693,175.0482,13.9211
13458,188.9693,175.0482,13.9211
18268,44.082,58.0196,13.9375
10888,49.2793,35.3333,13.946
10830,49.2793,35.3333,13.946
773,2.2991,16.2512,13.9521
8155,34.3177,48.276,13.9583
8276,34.3177,48.276,13.9583
16749,161.4579,147.483,13.9748
16253,161.4579,147.483,13.9748
7724,36.2135,50.2203,14.0067
7636,36.2135,50.2203,14.0067
13358,62.6524,76.66,14.0076
13142,62.6524,76.66,14.0076
4586,110.2193,124.2601,14.0408
4629,110.2193,124.2601,14.0408
13768,100.0059,85.9608,14.045
13734,100.0059,85.9608,14.045
707,10.6696,24.7362,14.0666
648,10.7308,24.8598,14.1289
11250,129.0437,114.9003,14.1434
10821,129.0437,114.9003,14.1434
8040,44.2653,58.4248,14.1594
8104,44.2653,58.4248,14.1594
7686,36.5122,50.7027,14.1905
7509,36.5122,50.7027,14.1905
8702,114.0529,128.2696,14.2166
8488,114.0529,128.2696,14.2166
3493,34.8039,49.0543,14.2504
11034,38.3509,52.6027,14.2517
10988,38.3509,52.6027,14.2517
7350,38.4297,52.6865,14.2567
6968,38.4297,52.6865,14.2567
10865,53.0341,67.2972,14.263
11325,53.0341,67.2972,14.263
9968,53.5019,67.776,14.274
10049,53.5019,67.776,14.274
8813,44.744,59.0295,14.2855
8405,44.744,59.0295,14.2855
8711,59.5978,73.8892,14.2913
8710,59.5978,73.8892,14.2913
7596,35.6957,49.9884,14.2926
7717,35.6957,49.9884,14.2926
18388,155.2547,140.957,14.2977
18424,155.2547,140.957,14.2977
4718,66.951,81.2646,14.3135
7665,36.5903,50.9722,14.3819
7697,73.1164,87.5034,14.3869
7696,73.1164,87.5034,14.3869
5115,92.0064,106.4285,14.4221
5252,92.0064,106.4285,14.4221
13180,110.0147,95.5887,14.426
13186,110.0147,95.5887,14.426
733,5.2345,19.6615,14.4269
13150,194.6197,180.1562,14.4634
13151,194.6197,180.1562,14.4634
11397,99.0253,84.5589,14.4663
10955,99.0253,84.5589,14.4663
17131,199.9088,185.4415,14.4672
17411,199.9088,185.4415,14.4672
7802,177.1388,162.6045,14.5343
7473,177.1388,162.6045,14.5343
11591,175.0085,160.457,14.5514
11519,175.0085,160.457,14.5514
16136,35.469,50.0461,14.577
17868,38.1844,52.7965,14.612
17862,38.1844,52.7965,14.612
16389,35.9382,50.572,14.6337
16624,35.9382,50.572,14.6337
5176,182.7818,197.4896,14.7078
5237,182.7818,197.4896,14.7078
5039,114.4274,129.1408,14.7134
5038,114.4274,129.1408,14.7134
7029,54.1757,68.9045,14.7288
10086,38.111,52.8403,14.7292
10081,38.111,52.8403,14.7292
10308,66.1682,80.9151,14.7469
10157,66.1682,80.9151,14.7469
7115,61.4651,76.2223,14.7571
6872,61.4651,76.2223,14.7571
10383,71.061,85.8341,14.7731
10720,71.061,85.8341,14.7731
5932,47.3904,62.1763,14.7859
5763,47.3904,62.1763,14.7859
10373,64.318,49.5038,14.8141
10501,64.318,49.5038,14.8141
6144,102.788,87.9707,14.8173
6094,102.788,87.9707,14.8173
6967,56.5578,71.407,14.8492
7351,56.5578,71.407,14.8492
13019,257.2359,242.3774,14.8585
13430,257.2359,242.3774,14.8585
18272,39.9916,54.8508,14.8591
9996,42.4526,57.3217,14.869
10035,42.4526,57.3217,14.869
13878,109.1616,94.2306,14.931
13748,109.1616,94.2306,14.931
8153,41.1486,56.0866,14.938
8277,41.1486,56.0866,14.938
9172,45.1478,60.1122,14.9643
9171,45.1478,60.1122,14.9643
9169,45.1463,60.112,14.9657
9170,45.1463,60.112,14.9657
8136,44.9502,59.9189,14.9687
8138,44.9502,59.9189,14.9687
7028,43.3171,58.3087,14.9915
4524,121.741,106.7459,14.9951
3689,73.4083,88.4047,14.9964
3690,73.4083,88.4047,14.9964
8678,44.9876,60,15.0123
8777,44.9876,60,15.0123
697,19.5066,34.5554,15.0488
709,24.1371,39.1927,15.0555
7201,155.1912,140.1354,15.0558
670,14.4102,29.474,15.0638
4024,79.0413,94.1105,15.0691
4002,79.0413,94.1105,15.0691
10619,102.5025,87.3944,15.108
10620,102.5025,87.3944,15.108
10104,98.3263,83.1821,15.1441
9955,98.3263,83.1821,15.1441
7227,16.9849,32.1467,15.1618
4958,68.3585,83.5664,15.2079
4864,68.3585,83.5664,15.2079
4915,164.7024,149.491,15.2113
4810,164.7024,149.491,15.2113
16581,133.1336,117.9025,15.231
16148,133.1336,117.9025,15.231
10500,61.2182,45.977,15.2411
10372,61.2182,45.977,15.2411
16192,183.973,168.6949,15.2781
16453,183.973,168.6949,15.2781
17114,210.2729,194.9508,15.3221
17397,210.2729,194.9508,15.3221
5197,57.6948,42.3662,15.3286
5185,57.6948,42.3662,15.3286
13305,157.7629,142.4141,15.3488
12878,157.7629,142.4141,15.3488
10102,49.3111,64.6673,15.3561
10142,49.3111,64.6673,15.3561
13352,140.6253,125.2691,15.3562
12826,140.6253,125.2691,15.3562
10540,95.9399,80.5795,15.3603
10473,95.9399,80.5795,15.3603
10817,239.8459,224.4398,15.4061
10877,239.8459,224.4398,15.4061
9977,43.7606,59.2067,15.446
10060,43.7606,59.2067,15.446
9060,64.2137,79.7911,15.5773
9056,64.2137,79.7911,15.5773
11415,173.2475,157.6627,15.5847
10960,173.2475,157.6627,15.5847
4447,182.2071,166.6115,15.5955
4313,182.2071,166.6115,15.5955
3977,105.5724,89.9621,15.6103
4056,105.5724,89.9621,15.6103
18297,214.5711,198.9598,15.6112
18590,214.5711,198.9598,15.6112
11541,100.8601,116.5148,15.6546
11579,100.8601,116.5148,15.6546
16181,145.9023,130.2424,15.6599
16497,145.9023,130.2424,15.6599
17079,174.7897,159.1015,15.6882
17359,174.7897,159.1015,15.6882
14674,6.7544,22.4519,15.6974
17080,200.0004,184.2993,15.701
17360,200.0004,184.2993,15.701
11509,191.8824,176.1734,15.709
11589,191.8824,176.1734,15.709
9068,55.7468,71.4985,15.7516
9065,55.7468,71.4985,15.7516
5633,145.8566,130.1024,15.7542
18271,25.9078,41.6676,15.7597
13659,119.7369,103.9704,15.7664
7074,85.6378,101.4313,15.7935
6993,85.6378,101.4313,15.7935
12981,60.554,76.3541,15.8001
13249,60.554,76.3541,15.8001
13660,119.5656,103.7646,15.801
9693,107.0104,122.8698,15.8593
9691,107.0104,122.8698,15.8593
16263,140.138,124.2528,15.8852
16545,140.138,124.2528,15.8852
7663,39.8003,55.7189,15.9185
10978,31.3027,47.2254,15.9226
11027,31.3027,47.2254,15.9226
13031,186.5848,170.6311,15.9536
12871,186.5848,170.6311,15.9536
5928,54.2181,70.2357,16.0176
5704,54.2181,70.2357,16.0176
5545,61.8701,77.8988,16.0287
5412,61.8701,77.8988,16.0287
767,3.2708,19.3117,16.0409
13459,173.8033,157.7584,16.0448
13158,173.8033,157.7584,16.0448
12805,56.4543,72.5086,16.0542
13191,56.4543,72.5086,16.0542
9966,69.1744,85.2588,16.0844
10044,69.1744,85.2588,16.0844
13731,55.5289,71.6146,16.0857
5771,42.2903,58.3827,16.0923
5959,42.2903,58.3827,16.0923
10176,21.5609,37.7672,16.2062
6132,74.3067,90.5559,16.2492
6139,74.3067,90.5559,16.2492
11085,42.1903,58.4938,16.3034
13236,160.6796,144.3724,16.3072
13239,160.6796,144.3724,16.3072
17128,233.9519,217.6224,16.3294
17408,233.9519,217.6224,16.3294
13141,51.1946,67.5541,16.3595
13341,51.1946,67.5541,16.3595
9841,71.2799,87.7495,16.4695
9836,71.2799,87.7495,16.4695
5743,52.67,69.1972,16.5272
5850,52.67,69.1972,16.5272
7174,57.2281,73.7713,16.5431
6971,57.2281,73.7713,16.5431
13047,200.1701,183.5867,16.5833
13041,200.1701,183.5867,16.5833
1400,5.3673,22.0881,16.7208
7630,55.6223,72.3685,16.7461
7722,55.6223,72.3685,16.7461
6191,69.3772,86.1527,16.7755
6189,69.3772,86.1527,16.7755
7671,85.5094,102.2919,16.7824
7497,85.5094,102.2919,16.7824
10722,28.4775,45.3023,16.8247
10510,28.4775,45.3023,16.8247
13752,60.0862,76.9183,16.832
13876,60.0862,76.9183,16.832
768,4.2163,21.0535,16.8372
9634,46.9691,63.8206,16.8514
10041,61.2243,78.153,16.9287
9961,61.2243,78.153,16.9287
4462,206.2973,189.3025,16.9947
4328,206.2973,189.3025,16.9947
10084,55.7809,72.7896,17.0087
10082,55.7809,72.7896,17.0087
18317,213.3042,196.2548,17.0493
18571,213.3042,196.2548,17.0493
18302,201.5466,184.4899,17.0567
18578,201.5466,184.4899,17.0567
13607,58.7771,41.7125,17.0646
772,4.5631,21.6422,17.079
7664,42.4922,59.5741,17.0819
7699,142.3378,159.4878,17.15
7651,142.3378,159.4878,17.15
3491,45.6608,62.8253,17.1644
3816,45.6607,62.8252,17.1645
3817,45.6607,62.8252,17.1645
8366,43.2477,60.434,17.1863
8342,43.2477,60.434,17.1863
8931,78.0288,95.2333,17.2044
8839,78.0288,95.2333,17.2044
6919,42.6055,59.9008,17.2952
7164,42.6055,59.9008,17.2952
18377,163.3516,146.0215,17.3301
18407,163.3516,146.0215,17.3301
16701,4.0914,21.4326,17.3412
13415,167.6207,150.2228,17.3979
13051,167.6207,150.2228,17.3979
16228,154.6342,137.2055,17.4287
16489,154.6342,137.2055,17.4287
7193,57.3599,74.8,17.4401
7022,57.3599,74.8,17.4401
6955,43.5112,61.0381,17.5268
5597,55.1424,72.76,17.6176
5461,55.1424,72.76,17.6176
7184,54.8934,72.5255,17.632
7124,54.8934,72.5255,17.632
18319,187.5191,169.8228,17.6963
18585,187.5191,169.8228,17.6963
17124,181.0325,163.2412,17.7913
17392,181.0325,163.2412,17.7913
7488,45.5149,63.3235,17.8086
7705,45.5149,63.3235,17.8086
4491,206.1021,188.2786,17.8234
4360,206.1021,188.2786,17.8234
1401,5.3673,23.2112,17.8439
6997,77.7167,95.5924,17.8757
6998,77.7167,95.5924,17.8757
17361,253.5972,235.711,17.8862
17083,253.5972,235.711,17.8862
7162,44.7401,62.6492,17.909
7389,44.7401,62.6492,17.909
18363,128.3812,110.4384,17.9427
18606,128.3812,110.4384,17.9427
7721,46.0975,64.056,17.9584
7660,46.0975,64.056,17.9584
7155,48.0654,66.0348,17.9693
6910,48.0654,66.0348,17.9693
721,75.2697,93.2499,17.9801
9894,70.5197,88.5043,17.9845
9758,70.5197,88.5043,17.9845
7715,47.0775,65.0673,17.9898
7489,47.0775,65.0673,17.9898
16392,58.0993,76.1498,18.0505
8701,85.7582,103.8869,18.1286
705,7.3309,25.5065,18.1756
17035,102.6401,84.4275,18.2126
16393,50.6103,68.8613,18.2509
10156,58.8852,77.1528,18.2675
10691,98.309,80.0398,18.2692
10410,98.309,80.0398,18.2692
11018,43.0249,61.338,18.3131
10950,43.0249,61.338,18.3131
13231,218.1442,199.7823,18.3618
13214,218.1442,199.7823,18.3618
13882,180.3752,162.009,18.3661
13842,180.3752,162.009,18.3661
13370,157.3414,138.9742,18.3671
13471,157.3414,138.9742,18.3671
13653,147.7229,129.3461,18.3767
17410,208.5767,190.176,18.4007
17145,208.5767,190.176,18.4007
4523,99.489,81.0477,18.4412
6353,12.0424,30.4855,18.4431
4655,141.8323,123.3297,18.5026
4653,141.8323,123.3297,18.5026
11522,189.1124,170.5915,18.5208
11588,189.1124,170.5915,18.5208
4576,70.7852,89.3482,18.563
5236,152.1897,170.7835,18.5937
5146,152.1897,170.7835,18.5937
13066,48.7889,67.4783,18.6893
13067,48.7889,67.4783,18.6893
9741,45.9223,64.6309,18.7086
9757,45.9223,64.6309,18.7086
6873,134.8183,153.5713,18.7529
6918,134.8183,153.5713,18.7529
7487,59.8255,78.6028,18.7773
7419,59.8255,78.6028,18.7773
7526,46.7367,65.5172,18.7805
8279,50.7306,69.5211,18.7905
8154,50.7306,69.5211,18.7905
17381,231.5099,212.71,18.7999
17089,231.5099,212.71,18.7999
714,18.7875,37.68,18.8924
12806,150.8723,131.925,18.9472
13392,150.8723,131.925,18.9472
9865,83.6416,64.6456,18.9959
9575,83.6416,64.6456,18.9959
18600,201.897,182.8495,19.0474
18329,201.897,182.8495,19.0474
17122,197.5353,178.3859,19.1493
17419,197.5353,178.3859,19.1493
18344,161.1502,141.9125,19.2377
18492,161.1502,141.9125,19.2377
16057,141.2173,121.9194,19.2978
16382,141.2173,121.9194,19.2978
8413,56.6088,75.9357,19.3268
8411,56.6088,75.9357,19.3268
16252,137.4964,118.1487,19.3477
16449,137.4964,118.1487,19.3477
11527,194.8877,175.5003,19.3874
11582,194.8877,175.5003,19.3874
16748,185.2179,165.7442,19.4737
16163,185.2179,165.7442,19.4737
786,62.6486,43.1618,19.4868
13788,124.558,104.8028,19.7551
13887,124.558,104.8028,19.7551
16454,178.2031,158.4421,19.7609
16176,178.2031,158.4421,19.7609
16206,170.5048,150.7338,19.7709
16580,170.5048,150.7338,19.7709
8775,50.0098,69.7964,19.7865
8531,50.0098,69.7964,19.7865
16660,10.4934,30.3121,19.8187
5214,96.9302,116.7536,19.8234
5127,96.9302,116.7536,19.8234
18595,193.7621,173.9355,19.8265
18315,193.7621,173.9355,19.8265
8769,50.3363,70.1701,19.8338
8671,50.3363,70.1701,19.8338
3411,60.4488,80.3006,19.8517
8241,56.6512,76.5759,19.9246
8240,56.6512,76.5759,19.9246
17391,235.2457,215.2746,19.971
17471,235.2457,215.2746,19.971
17103,215.3755,195.4026,19.9728
17473,215.3755,195.4026,19.9728
6987,92.5179,112.5088,19.9909
8472,150.0025,130.006,19.9964
8912,150.0025,130.006,19.9964
7357,150.8791,130.8146,20.0644
7358,150.8791,130.8146,20.0644
14599,2.198,22.3293,20.1312
8774,64.0079,84.1763,20.1684
8529,64.0079,84.1763,20.1684
13038,181.4998,161.2816,20.2181
13377,181.4998,161.2816,20.2181
8151,51.5249,71.7558,20.2309
8268,51.5249,71.7558,20.2309
10954,99.2065,119.5045,20.298
11049,99.2065,119.5045,20.298
9971,55.0302,75.3294,20.2991
9920,55.0302,75.3294,20.2991
17395,210.081,189.7675,20.3134
17137,210.081,189.7675,20.3134
9901,89.0847,109.4169,20.3322
9963,89.0847,109.4169,20.3322
4019,54.5347,74.9719,20.4371
4025,54.5347,74.9719,20.4371
3909,109.3768,88.9142,20.4625
7514,114.5489,135.0368,20.4878
7680,114.5489,135.0368,20.4878
17406,128.3942,107.8394,20.5547
17143,128.3942,107.8394,20.5547
10949,60.1745,80.7572,20.5827
11024,60.1745,80.7572,20.5827
16059,116.1365,95.5496,20.5869
16381,116.1365,95.5496,20.5869
9939,87.3938,108.0021,20.6083
10027,87.3938,108.0021,20.6083
7635,53.1656,73.8704,20.7048
7725,53.1656,73.8704,20.7048
5776,38.3539,59.3184,20.9645
14563,59.0404,80.0574,21.017
4391,281.9343,260.8669,21.0673
4257,281.9343,260.8669,21.0673
694,26.282,47.3558,21.0738
784,26.282,47.3558,21.0738
9919,75.474,96.554,21.08
9937,75.474,96.554,21.08
11216,27.4154,48.5397,21.1242
6947,57.3542,78.5228,21.1686
7150,57.3542,78.5228,21.1686
18294,161.4696,140.1922,21.2774
18589,161.4696,140.1922,21.2774
17860,17.1861,38.4973,21.3111
713,4.0735,25.4964,21.4229
8695,91.5082,112.965,21.4568
8390,91.5082,112.965,21.4568
18337,161.163,139.697,21.4659
18494,161.163,139.697,21.4659
11583,175.2831,153.7726,21.5104
11531,175.2831,153.7726,21.5104
735,9.9454,31.5171,21.5716
7506,54.6465,76.2552,21.6086
7713,54.6465,76.2552,21.6086
4497,159.7328,138.0909,21.6419
4367,159.7328,138.0909,21.6419
16647,25.8976,47.6506,21.7529
1402,5.3673,27.1555,21.7882
8663,100.7663,122.5607,21.7943
8704,100.7663,122.5607,21.7943
4454,257.9256,236.0182,21.9073
4320,257.9256,236.0182,21.9073
10304,136.7868,158.7088,21.9219
10305,136.7868,158.7088,21.9219
13661,118.8278,96.8792,21.9485
13626,118.7008,96.7497,21.9511
6992,115.2993,137.2584,21.959
6988,115.2993,137.2584,21.959
17096,276.898,254.8842,22.0138
17366,276.898,254.8842,22.0138
5404,69.2991,91.3636,22.0645
5556,69.2991,91.3636,22.0645
4551,36.8839,59.0172,22.1332
4634,36.8839,59.0172,22.1332
774,2.5356,24.7257,22.1901
13040,207.626,185.3587,22.2672
13418,207.626,185.3587,22.2672
7486,144.246,121.9205,22.3254
7869,144.246,121.9205,22.3254
4571,68.8471,91.1839,22.3368
5151,68.9067,91.2914,22.3847
5241,68.9067,91.2914,22.3847
5864,58.3766,80.8787,22.502
5982,58.3766,80.8787,22.502
4579,115.8952,138.402,22.5068
4564,115.8952,138.402,22.5068
5976,59.5838,82.1132,22.5293
5865,59.5838,82.1132,22.5293
7418,70.7865,93.3289,22.5423
17947,12.3021,34.8902,22.5881
8700,85.7582,108.3751,22.6168
8489,85.7582,108.3751,22.6168
11017,65.4541,88.1736,22.7195
10925,65.4541,88.1736,22.7195
16248,131.6014,108.8696,22.7317
16495,131.6014,108.8696,22.7317
4375,270.0188,247.2793,22.7395
4316,270.0188,247.2793,22.7395
17082,257.8866,235.0529,22.8336
17362,257.8866,235.0529,22.8336
9695,145.8703,168.765,22.8946
9696,145.8703,168.765,22.8946
7702,107.5171,130.4248,22.9076
7424,107.5171,130.4248,22.9076
6944,110.7866,133.6971,22.9105
7111,110.7866,133.6971,22.9105
9069,56.9211,79.84,22.9188
9064,56.9211,79.84,22.9188
5107,88.9941,111.9772,22.983
5365,88.9941,111.9772,22.983
9979,56.1251,79.116,22.9909
10054,56.1251,79.116,22.9909
7528,56.7842,79.9083,23.1241
7704,56.7842,79.9083,23.1241
13326,198.6429,175.5006,23.1422
13323,198.6429,175.5006,23.1422
7785,175.1253,198.2747,23.1493
7455,175.1253,198.2747,23.1493
9057,56.7125,79.9793,23.2668
9061,56.7125,79.9793,23.2668
4541,298.5197,275.1756,23.344
4540,298.5197,275.1756,23.344
6985,87.2906,110.7045,23.4139
7214,87.2906,110.7045,23.4139
11352,4.0247,27.5238,23.499
16265,105.8115,129.4069,23.5953
16376,105.8115,129.4069,23.5953
1680,1.9318,25.6209,23.689
11383,8.9062,32.6423,23.736
3975,70.4769,94.3067,23.8297
4063,70.4769,94.3067,23.8297
10879,115.1199,91.2197,23.9002
10767,115.1199,91.2197,23.9002
11022,58.6126,82.5219,23.9092
10953,58.6126,82.5219,23.9092
13036,260.9248,236.923,24.0017
13476,260.9248,236.923,24.0017
6905,88.4926,112.5088,24.0162
789,9.8309,34.0588,24.2278
8559,85.5736,109.812,24.2383
10827,116.619,140.9138,24.2948
10897,116.619,140.9138,24.2948
16427,120.0105,95.6901,24.3203
16421,120.0105,95.6901,24.3203
8289,120.6084,144.9438,24.3354
8288,120.6084,144.9438,24.3354
7352,85.6359,110.0015,24.3656
7034,85.6359,110.0015,24.3656
7524,85.4433,109.81,24.3667
7960,85.4433,109.81,24.3667
7517,85.6141,109.9887,24.3746
8152,85.5444,109.9997,24.4552
8278,85.5444,109.9997,24.4552
8699,102.8162,127.5598,24.7436
8485,102.8162,127.5598,24.7436
9986,48.4889,73.3825,24.8936
7014,62.6901,87.7153,25.0251
9956,115.1893,140.371,25.1816
10105,115.1893,140.371,25.1816
4361,230.3013,205.0913,25.2099
4492,230.3013,205.0913,25.2099
13087,194.7077,169.4702,25.2375
13083,194.7077,169.4702,25.2375
10368,64.5352,89.8666,25.3314
10317,64.5352,89.8666,25.3314
5123,121.1847,95.7519,25.4327
5213,121.1847,95.7519,25.4327
17140,213.6926,188.181,25.5115
17401,213.6926,188.181,25.5115
11645,194.3279,168.7145,25.6134
11523,194.3279,168.7145,25.6134
17099,233.9095,208.2139,25.6956
17372,233.9095,208.2139,25.6956
7719,39.8003,65.5172,25.7168
9503,40.3143,66.0416,25.7272
9631,40.3143,66.0416,25.7272
18584,175.9957,150.1716,25.824
18298,175.9957,150.1716,25.824
4333,166.2857,140.4105,25.8751
4467,166.2857,140.4105,25.8751
5565,53.8572,79.8741,26.0169
11642,185.784,159.6328,26.1512
11515,185.784,159.6328,26.1512
8486,134.0439,160.2624,26.2184
8749,134.0439,160.2624,26.2184
7491,65.8679,92.121,26.253
7703,65.8679,92.121,26.253
6131,107.7955,134.0942,26.2987
6048,107.7955,134.0942,26.2987
7368,71.846,98.2983,26.4523
7376,71.846,98.2983,26.4523
7121,107.9278,134.4082,26.4803
7011,107.9278,134.4082,26.4803
18385,160.1502,133.6668,26.4834
18421,160.1502,133.6668,26.4834
11013,66.6477,93.1617,26.5139
11154,66.6477,93.1617,26.5139
10350,36.4948,63.0324,26.5376
10591,36.4948,63.0324,26.5376
9936,140.3264,166.8765,26.5501
9900,140.3264,166.8765,26.5501
16060,37.1701,63.8239,26.6538
1403,5.3673,32.1393,26.7719
5025,57.2641,84.2938,27.0296
17081,233.9788,206.949,27.0297
17389,233.9788,206.949,27.0297
6407,8.8417,35.9476,27.1058
13082,223.3991,196.212,27.187
13085,223.3991,196.212,27.187
9593,93.8452,121.1256,27.2804
9813,93.8452,121.1256,27.2804
10881,247.6759,220.2597,27.4161
10819,247.6759,220.2597,27.4161
6399,30.6225,58.056,27.4334
1404,5.3673,32.9832,27.6158
13481,185.4471,157.7649,27.6822
13105,185.4471,157.7649,27.6822
4984,68.1173,95.9259,27.8085
4711,13.9711,41.8259,27.8547
8139,104.6518,132.5267,27.8749
8134,104.6518,132.5267,27.8749
11369,41.8616,69.7569,27.8952
10788,41.8616,69.7569,27.8952
5464,61.8693,89.8402,27.9708
3911,30.5265,58.5497,28.0231
13318,152.8722,124.727,28.1451
12975,152.8722,124.727,28.1451
17749,66.5283,38.3337,28.1945
10303,138.8676,167.0784,28.2107
10300,138.8676,167.0784,28.2107
17135,294.8274,266.5189,28.3084
17414,294.8274,266.5189,28.3084
16391,59.3336,87.7805,28.4468
10231,5.964,34.7262,28.7621
13608,181.6634,152.8722,28.7911
17417,241.279,212.3613,28.9177
17129,241.279,212.3613,28.9177
7672,80.9201,109.9977,29.0776
7627,80.9201,109.9977,29.0776
4368,199.8715,170.6523,29.2191
4498,199.8715,170.6523,29.2191
7039,73.1659,102.4379,29.2719
4356,196.07,166.6962,29.3738
4487,196.07,166.6962,29.3738
7316,15.6925,45.0801,29.3875
7315,15.6925,45.0801,29.3875
13879,196.8181,167.1278,29.6903
13756,196.8181,167.1278,29.6903
7591,102.1541,131.9976,29.8434
7830,102.1541,131.9976,29.8434
18354,181.1184,150.9049,30.2134
18488,181.1184,150.9049,30.2134
18307,174.1543,143.884,30.2703
18580,174.1543,143.884,30.2703
5266,51.293,81.7106,30.4175
10900,89.486,120.1701,30.6841
10824,89.486,120.1701,30.6841
10894,168.5195,137.7354,30.7841
10769,168.5195,137.7354,30.7841
13042,206.4945,175.3209,31.1736
13457,206.4945,175.3209,31.1736
9829,109.9158,141.4081,31.4922
9842,109.9158,141.4081,31.4922
6989,117.6833,149.3407,31.6574
6906,117.6833,149.3407,31.6574
16394,59.2076,90.872,31.6644
17138,257.8888,226.1766,31.7121
17399,257.8888,226.1766,31.7121
1406,5.3673,37.1274,31.7601
7369,82.2609,114.0405,31.7795
7375,82.2609,114.0405,31.7795
7983,139.4229,107.2618,32.1611
8107,139.4229,107.2618,32.1611
4326,294.0891,261.9008,32.1882
4460,294.0891,261.9008,32.1882
10252,37.6206,5.3937,32.2268
7698,117.0636,149.4164,32.3527
7530,117.0636,149.4164,32.3527
17874,22.2516,55.0498,32.7982
3906,54.9237,87.9203,32.9965
10883,175.9946,142.9656,33.029
10755,175.9946,142.9656,33.029
17084,267.3306,234.1876,33.1429
17387,267.3306,234.1876,33.1429
17511,111.9015,78.7362,33.1653
17512,111.9015,78.7362,33.1653
11153,109.5331,142.7516,33.2184
11083,109.5331,142.7516,33.2184
10826,104.5972,138.1616,33.5643
10898,104.5972,138.1616,33.5643
17116,202.7187,169.0193,33.6994
17425,202.7187,169.0193,33.6994
13100,206.4294,172.7145,33.7148
13111,206.4294,172.7145,33.7148
8307,86.0273,119.8078,33.7804
8306,86.0273,119.8078,33.7804
18327,177.8921,144.0229,33.8691
18572,177.8921,144.0229,33.8691
5449,63.3594,97.2502,33.8907
13086,203.1775,168.9147,34.2627
13081,203.1775,168.9147,34.2627
16330,3.4889,38.0344,34.5454
14513,3.3531,37.9622,34.609
17875,13.9298,48.5794,34.6496
5868,15.6822,50.6035,34.9212
17127,218.9262,183.8598,35.0663
17393,218.9262,183.8598,35.0663
13103,189.3163,153.115,36.2013
13113,189.3163,153.115,36.2013
4319,244.4324,207.8757,36.5567
4453,244.4324,207.8757,36.5567
3904,90.7453,127.4625,36.7172
8234,113.1927,150.0436,36.8509
8228,113.1927,150.0436,36.8509
10293,82.7162,45.5517,37.1645
17126,171.0469,133.6844,37.3625
17415,171.0469,133.6844,37.3625
1405,5.3673,42.8604,37.4931
13819,204.7678,242.7233,37.9555
13723,204.7678,242.7233,37.9555
4985,81.9792,120.3835,38.4043
6957,145.6458,184.244,38.5982
7293,145.6458,184.244,38.5982
5538,70.7733,31.948,38.8253
4466,176.2186,136.8453,39.3732
4332,176.2186,136.8453,39.3732
7202,100.7579,140.2356,39.4776
17939,38.1077,77.7368,39.6291
8636,100.2091,139.844,39.6349
6386,39.0444,78.7566,39.7121
7292,100.6802,140.6258,39.9456
5888,50.7763,91.709,40.9327
17938,57.1697,98.7629,41.5932
3908,109.3768,67.7391,41.6376
8497,102.8976,144.6326,41.7349
8748,102.8976,144.6326,41.7349
3968,142.4998,184.2979,41.7981
8071,108.3708,150.2098,41.8389
8106,108.3708,150.2098,41.8389
783,2.7368,44.8252,42.0883
13806,94.8188,136.9937,42.1748
5417,34.6956,77.2164,42.5208
5525,34.6956,77.2164,42.5208
10756,153.9893,111.425,42.5643
10924,153.9893,111.425,42.5643
17876,14.7585,57.4823,42.7238
8203,106.3995,149.5431,43.1435
8202,106.3995,149.5431,43.1435
17527,89.039,132.2062,43.1672
5634,66.474,109.7577,43.2837
5024,30.1069,73.8089,43.702
11016,128.2264,172.9403,44.7139
10945,128.2264,172.9403,44.7139
6996,61.4663,108.1849,46.7186
3527,0.4641,47.2954,46.8312
5165,54.0868,7.0919,46.9948
17902,4.2661,52.2633,47.9972
4983,39.7625,88.2994,48.5368
9043,121.1329,169.7575,48.6246
9134,121.1329,169.7575,48.6246
